ENT,SEXO,EDAD,P3_6,P3_7,P3_8,P3_11,P3_12_1,P3_12_2,P3_12_3,P3_12_4,P3_12_5,P3_12_6,P3_12_7,P3_12_8,P3_13,P3_14,P3_15,P3_16,P3_17_1,P3_17_2,P3_17_3,P3_17_4,P3_17_5,P3_17_6,P3_17_7,P3_17_8,P3_18,P3_20,P3_23,P3_24,P3_25_1,P3_25_2,P3_25_3,P3_25_4,P3_25_5,P3_26,FACTOR,P3_13_w,P3_7_w,P3_8_w,P3_11_w,P3_12_1_w,P3_12_2_w,P3_12_3_w,P3_12_4_w,P3_12_5_w,P3_12_6_w,P3_12_7_w,P3_12_8_w,P3_14_w,P3_16_w,P3_17_1_w,P3_17_2_w,P3_17_3_w,P3_17_4_w,P3_17_5_w,P3_17_6_w,P3_17_7_w,P3_17_8_w,P3_20_w,P3_23_w,Region,gender_string,P3_6_string,P3_15_string
1,2,8,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1342,12078.0,1342.0,,1342.0,0.0,0.0,0.0,1342.0,0.0,1342.0,0.0,0.0,1342,,,,,,,,,,1342.0,1342.0,Northcenter,female,public,public
1,1,10,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1342,12078.0,1342.0,,1342.0,0.0,0.0,0.0,1342.0,0.0,1342.0,0.0,0.0,1342,,,,,,,,,,1342.0,1342.0,Northcenter,male,public,public
1,2,16,2.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1,1342,0.0,1342.0,,1342.0,0.0,1342.0,0.0,1342.0,0.0,0.0,0.0,0.0,1342,,,,,,,,,,1342.0,0.0,Northcenter,female,private,private
1,1,8,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,845,845.0,845.0,,0.0,0.0,0.0,0.0,845.0,0.0,0.0,0.0,0.0,845,,,,,,,,,,845.0,845.0,Northcenter,male,public,public
1,2,20,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,5,845,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,female,public,public
1,2,28,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,5,845,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,female,public,public
1,1,9,1.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1,747,747.0,747.0,,747.0,0.0,0.0,747.0,0.0,0.0,0.0,0.0,0.0,747,,,,,,,,,,747.0,747.0,Northcenter,male,public,public
1,1,28,,,,,,,,,,,,,,0,,0.0,,,,,,,,,3.0,,,,,,,,,5,747,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,male,public,public
1,2,28,,,,,,,,,,,,,,0,,0.0,,,,,,,,,2.0,,,,,,,,,5,747,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,female,public,public
1,1,3,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1585,14265.0,1585.0,,1585.0,0.0,0.0,0.0,1585.0,0.0,1585.0,0.0,0.0,1585,,,,,,,,,,1585.0,1585.0,Northcenter,male,public,public
1,2,8,2.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1585,1585.0,1585.0,,1585.0,1585.0,1585.0,0.0,0.0,0.0,0.0,0.0,0.0,1585,,,,,,,,,,1585.0,1585.0,Northcenter,female,private,private
1,1,4,,,,,,,,,,,,,,0,,0.0,,,,,,,,,11.0,,,,,,,,,1,1421,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,male,public,public
1,2,6,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1421,1421.0,1421.0,,1421.0,0.0,0.0,0.0,1421.0,0.0,0.0,0.0,0.0,1421,,,,,,,,,,1421.0,1421.0,Northcenter,female,public,public
1,1,7,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1421,1421.0,1421.0,,1421.0,0.0,0.0,0.0,1421.0,0.0,0.0,0.0,0.0,1421,,,,,,,,,,1421.0,1421.0,Northcenter,male,public,public
1,2,27,,,,,,,,,,,,,,0,,0.0,,,,,,,,,2.0,,,,,,,,,5,1421,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,female,public,public
1,1,7,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,1,1.0,,,,,,,,,,,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1,1022,9198.0,1022.0,,1022.0,0.0,0.0,0.0,1022.0,1022.0,1022.0,0.0,0.0,1022,,,,,,,,,,0.0,1022.0,Northcenter,male,public,public
1,2,7,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1022,1022.0,1022.0,,1022.0,0.0,0.0,0.0,1022.0,0.0,0.0,0.0,0.0,1022,,,,,,,,,,0.0,1022.0,Northcenter,female,public,public
1,2,12,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1,1022,1022.0,1022.0,,1022.0,0.0,0.0,0.0,1022.0,0.0,0.0,0.0,0.0,1022,,,,,,,,,,1022.0,1022.0,Northcenter,female,public,public
1,2,15,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1,1022,1022.0,1022.0,,1022.0,0.0,0.0,0.0,1022.0,0.0,0.0,0.0,0.0,1022,,,,,,,,,,1022.0,0.0,Northcenter,female,public,public
1,2,16,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1,1022,1022.0,1022.0,,1022.0,0.0,0.0,0.0,1022.0,0.0,0.0,0.0,0.0,1022,,,,,,,,,,1022.0,0.0,Northcenter,female,public,public
1,2,7,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1621,1621.0,1621.0,,1621.0,0.0,0.0,0.0,1621.0,0.0,0.0,0.0,0.0,1621,,,,,,,,,,1621.0,1621.0,Northcenter,female,public,public
1,1,12,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1621,,1621.0,,1621.0,0.0,0.0,0.0,0.0,0.0,1621.0,0.0,0.0,1621,,,,,,,,,,1621.0,1621.0,Northcenter,male,public,public
1,2,13,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,444,444.0,444.0,,444.0,0.0,0.0,0.0,444.0,0.0,0.0,0.0,0.0,444,,,,,,,,,,444.0,444.0,Northcenter,female,public,public
1,2,20,,,,,,,,,,,,,,0,,0.0,,,,,,,,,2.0,,,,,,,,,5,444,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,female,public,public
1,1,20,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,5,444,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,male,public,public
1,1,24,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,5,444,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,male,public,public
1,1,5,,,,,,,,,,,,,,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4,2077,,,,,,,,,,,,,2077,,,,,,,,,,2077.0,2077.0,Northcenter,male,public,public
1,1,10,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,2077,,2077.0,,2077.0,0.0,0.0,0.0,0.0,0.0,2077.0,0.0,0.0,2077,,,,,,,,,,2077.0,2077.0,Northcenter,male,public,public
1,2,26,,,,,,,,,,,,,,0,,0.0,,,,,,,,,8.0,,,,,,,,,5,2077,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,female,public,public
1,2,14,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,4,746,746.0,746.0,,746.0,0.0,0.0,0.0,746.0,0.0,0.0,0.0,0.0,746,,,,,,,,,,746.0,0.0,Northcenter,female,public,public
1,1,17,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,4,746,0.0,746.0,,746.0,0.0,0.0,0.0,746.0,0.0,0.0,0.0,0.0,746,,,,,,,,,,746.0,0.0,Northcenter,male,public,public
1,1,23,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,5,746,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,male,public,public
1,2,24,,,,,,,,,,,,,,0,,0.0,,,,,,,,,1.0,,,,,,,,,5,746,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,female,public,public
1,2,10,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,726,726.0,726.0,,726.0,0.0,0.0,0.0,0.0,726.0,0.0,0.0,0.0,726,,,,,,,,,,726.0,726.0,Northcenter,female,public,public
1,2,20,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,5,726,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,female,public,public
1,1,26,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,5,726,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,male,public,public
1,2,28,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,5,726,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,female,public,public
1,2,21,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,5,1078,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,female,public,public
1,1,6,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4,940,940.0,940.0,,940.0,0.0,0.0,0.0,940.0,0.0,0.0,0.0,0.0,940,,,,,,,,,,940.0,940.0,Northcenter,male,public,public
1,1,11,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4,940,940.0,940.0,,940.0,0.0,0.0,0.0,940.0,0.0,0.0,0.0,0.0,940,,,,,,,,,,940.0,940.0,Northcenter,male,public,public
1,1,15,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,4,940,940.0,940.0,,940.0,0.0,0.0,0.0,940.0,0.0,0.0,0.0,0.0,940,,,,,,,,,,940.0,0.0,Northcenter,male,public,public
1,1,20,2.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,3,1122,0.0,1122.0,,1122.0,0.0,1122.0,0.0,1122.0,0.0,0.0,0.0,0.0,1122,,,,,,,,,,1122.0,0.0,Northcenter,male,private,private
1,2,24,,,,,,,,,,,,,,0,,0.0,,,,,,,,,3.0,,,,,,,,,5,1122,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,female,public,public
1,2,3,,,,,,,,,,,,,,0,,0.0,,,,,,,,,12.0,,,,,,,,,5,1824,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,female,public,public
1,2,4,,,,,,,,,,,,,,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1824,,,,,,,,,,,,,1824,,,,,,,,,,1824.0,1824.0,Northcenter,female,public,public
1,2,3,,,,,,,,,,,,,,0,,0.0,,,,,,,,,12.0,,,,,,,,,5,1764,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,female,public,public
1,2,6,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1764,0.0,1764.0,,0.0,0.0,0.0,1764.0,0.0,0.0,0.0,0.0,0.0,1764,,,,,,,,,,1764.0,1764.0,Northcenter,female,public,public
1,1,27,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,5,1764,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,male,public,public
1,2,5,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1137,1137.0,1137.0,,1137.0,0.0,0.0,0.0,1137.0,0.0,0.0,0.0,0.0,1137,,,,,,,,,,1137.0,1137.0,Northcenter,female,public,public
1,2,14,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1137,0.0,1137.0,,1137.0,0.0,0.0,0.0,1137.0,0.0,0.0,0.0,0.0,1137,,,,,,,,,,1137.0,1137.0,Northcenter,female,public,public
1,1,18,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1137,0.0,1137.0,,1137.0,0.0,0.0,0.0,1137.0,0.0,0.0,0.0,0.0,1137,,,,,,,,,,1137.0,1137.0,Northcenter,male,public,public
1,1,26,,,,,,,,,,,,,,0,,0.0,,,,,,,,,3.0,,,,,,,,,5,1411,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,male,public,public
1,2,26,,,,,,,,,,,,,,0,,0.0,,,,,,,,,3.0,,,,,,,,,5,1411,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,female,public,public
1,1,18,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,,,,,,,,,8.0,,,,,,,,,5,1050,0.0,1050.0,,1050.0,0.0,1050.0,0.0,1050.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,Northcenter,male,public,public
1,2,18,2.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,,,,,,,,,8.0,,,,,,,,,5,1050,0.0,1050.0,,1050.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,,,Northcenter,female,private,public
1,2,4,,,,,,,,,,,,,,0,,0.0,,,,,,,,,12.0,,,,,,,,,5,2077,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,female,public,public
1,1,8,1.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,2077,18693.0,2077.0,,2077.0,0.0,0.0,2077.0,0.0,0.0,2077.0,0.0,0.0,2077,,,,,,,,,,2077.0,2077.0,Northcenter,male,public,public
1,2,25,,,,,,,,,,,,,,0,,0.0,,,,,,,,,8.0,,,,,,,,,5,2077,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,female,public,public
1,2,12,1.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,4,843,843.0,843.0,,843.0,0.0,0.0,843.0,0.0,0.0,0.0,0.0,0.0,843,,,,,,,,,,843.0,843.0,Northcenter,female,public,public
1,2,15,2.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,843,0.0,843.0,,843.0,0.0,843.0,0.0,0.0,0.0,0.0,0.0,0.0,843,,,,,,,,,,843.0,843.0,Northcenter,female,private,private
1,1,12,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1104,0.0,1104.0,,1104.0,0.0,0.0,0.0,1104.0,0.0,0.0,0.0,0.0,1104,,,,,,,,,,1104.0,1104.0,Northcenter,male,public,public
1,1,14,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1,1104,0.0,1104.0,,1104.0,0.0,0.0,0.0,1104.0,0.0,0.0,0.0,0.0,1104,,,,,,,,,,1104.0,0.0,Northcenter,male,public,public
1,1,16,,,,,,,,,,,,,,0,,0.0,,,,,,,,,11.0,,,,,,,,,5,1104,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,male,public,public
1,1,11,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1137,0.0,1137.0,,1137.0,0.0,0.0,0.0,1137.0,0.0,0.0,0.0,0.0,1137,,,,,,,,,,0.0,1137.0,Northcenter,male,public,public
1,1,12,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1137,0.0,1137.0,,1137.0,0.0,0.0,0.0,1137.0,0.0,0.0,0.0,0.0,1137,,,,,,,,,,0.0,1137.0,Northcenter,male,public,public
1,1,20,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,1,1137,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,male,public,public
1,1,4,,,,,,,,,,,,,,1,1.0,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1866,,,,,,,,,,,,,1866,,,,,,,,,,0.0,1866.0,Northcenter,male,public,public
1,2,8,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1,1866,1866.0,1866.0,,1866.0,0.0,0.0,0.0,1866.0,0.0,0.0,0.0,0.0,1866,,,,,,,,,,1866.0,1866.0,Northcenter,female,public,public
1,1,25,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1,1356,0.0,1356.0,,0.0,0.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,1356,,,,,,,,,,1356.0,0.0,Northcenter,male,public,public
1,1,12,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4,1165,1165.0,1165.0,,1165.0,1165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165,,,,,,,,,,1165.0,1165.0,Northcenter,male,public,private
1,2,14,2.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4,1165,1165.0,1165.0,,1165.0,0.0,1165.0,0.0,0.0,0.0,0.0,0.0,0.0,1165,,,,,,,,,,1165.0,1165.0,Northcenter,female,private,private
1,1,21,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1,1018,0.0,1018.0,,1018.0,1018.0,0.0,0.0,1018.0,0.0,0.0,0.0,0.0,1018,,,,,,,,,,1018.0,0.0,Northcenter,male,public,public
1,1,22,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1,1018,1018.0,1018.0,,1018.0,1018.0,0.0,0.0,1018.0,0.0,0.0,0.0,0.0,1018,,,,,,,,,,1018.0,0.0,Northcenter,male,public,public
1,2,13,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1,1706,1706.0,1706.0,,1706.0,0.0,0.0,0.0,1706.0,0.0,0.0,0.0,0.0,1706,,,,,,,,,,1706.0,0.0,Northcenter,female,public,public
1,1,6,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1415,1415.0,1415.0,,1415.0,1415.0,0.0,1415.0,0.0,1415.0,0.0,0.0,0.0,1415,,,,,,,,,,1415.0,1415.0,Northcenter,male,public,public
1,2,18,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,1,1415,1415.0,1415.0,,1415.0,1415.0,0.0,1415.0,0.0,0.0,0.0,0.0,0.0,0,1415.0,0.0,1415.0,0.0,0.0,0.0,0.0,1415.0,0.0,,,Northcenter,female,public,public
1,1,4,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4,1415,1415.0,1415.0,,0.0,0.0,0.0,0.0,1415.0,0.0,0.0,0.0,0.0,1415,,,,,,,,,,1415.0,1415.0,Northcenter,male,public,public
1,2,29,,,,,,,,,,,,,,0,,0.0,,,,,,,,,7.0,,,,,,,,,5,1415,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,female,public,public
1,2,11,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1415,1415.0,1415.0,,1415.0,0.0,1415.0,0.0,1415.0,1415.0,0.0,0.0,0.0,1415,,,,,,,,,,1415.0,1415.0,Northcenter,female,public,public
1,2,16,1.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1415,0.0,1415.0,,1415.0,0.0,1415.0,0.0,1415.0,0.0,0.0,0.0,0.0,1415,,,,,,,,,,1415.0,1415.0,Northcenter,female,public,public
1,1,13,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,4,1165,1165.0,1165.0,,1165.0,1165.0,0.0,0.0,1165.0,1165.0,0.0,0.0,0.0,1165,,,,,,,,,,1165.0,1165.0,Northcenter,male,public,public
1,2,14,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4,1165,1165.0,1165.0,,1165.0,1165.0,0.0,0.0,1165.0,0.0,0.0,0.0,0.0,1165,,,,,,,,,,1165.0,1165.0,Northcenter,female,public,public
1,2,6,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4,1107,1107.0,1107.0,,1107.0,0.0,0.0,0.0,1107.0,0.0,0.0,0.0,0.0,1107,,,,,,,,,,1107.0,1107.0,Northcenter,female,public,public
1,2,7,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4,1107,1107.0,1107.0,,1107.0,0.0,0.0,0.0,1107.0,0.0,0.0,0.0,0.0,1107,,,,,,,,,,1107.0,1107.0,Northcenter,female,public,public
1,2,15,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4,1107,1107.0,1107.0,,1107.0,0.0,0.0,0.0,1107.0,0.0,0.0,0.0,0.0,1107,,,,,,,,,,1107.0,1107.0,Northcenter,female,public,public
1,2,11,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,,,,,,,,,,,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1,866,866.0,866.0,,866.0,0.0,0.0,0.0,866.0,0.0,0.0,0.0,0.0,866,,,,,,,,,,866.0,866.0,Northcenter,female,public,public
1,1,19,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,5,866,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,male,public,public
1,1,27,,,,,,,,,,,,,,0,,0.0,,,,,,,,,4.0,,,,,,,,,5,866,,,,,,,,,,,,,0,0.0,,,,,,,,,,,Northcenter,male,public,public
